UserID,MovieID,Rating,MovieID,Tittle,Year,Genre 1,Genre 2,Genre 3,Genre 4,Certification,Run Time,Director,Director Won Oscar,Country,Budget,Lead Actor,Lead Actor Won Oscar,IMDB,Movie Won Oscar
19,2700,Bom,2700,South Park: Bigger,1999,Animation,Comedy,Animation_Comedy,,14,81,Trey_Parker,No,USA,21000000,?,?,7.8,No
19,1259,Bom,1259,Stand by Me,1986,Drama,Comedy,Drama_Comedy,,12,89,Rob_Reiner,No,USA,8000000,Wil_Wheaton,No,8.1,No
19,1188,Bom,1188,Strictly Ballroom,1992,Comedy,Romance,Comedy_Romance,,Livre,94,Baz_Luhrmann,No,Australia,?,Paul_Mercurio,No,7.2,No
19,2633,Regular,2633,Mummy,1932,Horror,Romance,Horror_Romance,,12,73,Karl_Freund,No,USA,196000,Boris_Karloff,No,7.2,No
19,2707,Bom,2707,Arlington Road,1999,Thriller,?,Thriller_,,Rated R for violence and some language,117,Mark_Pellington,No,USA,31000000,Jeff_Bridges,Yes,7.2,No
19,2490,Ruim,2490,Payback,1999,Action,Thriller,Action_Thriller,,Rated R for strong violence language and drug and sexual content,100,Brian_Helgeland,No,USA,90000000,Mel_Gibson,No,7.1,No
19,588,Bom,588,Aladdin,1992,Animation,Family,Animation_Family,,Livre,90,Ron_Clements,No,USA,28000000,?,?,8.0,YesN
19,589,Bom,589,Terminator 2: Judgment Day,1991,Sci-Fi,Action,Sci-Fi_Action,,14,137,James_Cameron,Yes,USA,102000000,Arnold_Schwarzenegger,No,8.5,Yes
19,2638,Bom,2638,Mummy's Tomb,1942,Horror,?,Horror_,,?,60,Harold_Young,No,USA,?,Dick_Foran,No,5.7,No
19,1909,Bom,1909,X-Files: Fight the Future,1998,Sci-Fi,Thriller,Sci-Fi_Thriller,,?,27,?,No,USA,?,Mitch_Pileggi,No,7.1,No
19,2568,Regular,2568,Mod Squad,1999,Action,Crime,Action_Crime,,Rated R for language violence and some sexuality,92,Scott_Silver,No,USA,50000000,Claire_Danes,No,4.2,No
19,223,Bom,223,Clerks,1994,Comedy,?,Comedy_,,Rated R on appeal for extensive use of extremely explicit sex-related dialogue,92,Kevin_Smith,No,USA,230000,Brian_O'Halloran,No,7.8,No
19,1,Bom,1,Toy Story,1995,Animation,Family,Animation_Family,,Livre,81,John_Lasseter,No,USA,30000000,?,?,8.3,No
19,3948,Bom,3948,Meet the Parents,2000,Comedy,?,Comedy_,,12,108,Jay_Roach,No,USA,55000000,Ben_Stiller,No,7.0,No
19,1407,Bom,1407,Scream,1996,Horror,Thriller,Horror_Thriller,,12,111,Wes_Craven,No,USA,14000000,Neve_Campbell,No,7.2,No
19,1334,Regular,1334,Blob,1958,Horror,Sci-Fi,Horror_Sci-Fi,,?,86,Irvin_S._Yeaworth_Jr.,No,USA,240000,Steve_McQueen,No,6.4,No
19,1261,Bom,1261,Evil Dead II,1987,Horror,Comedy,Horror_Comedy,,16,84,Sam_Raimi,No,USA,3600000,Bruce_Campbell,No,7.8,No
19,2137,Regular,2137,Charlotte's Web,1973,Animation,Family,Animation_Family,,?,94,Charles_A._Nichols_(as_Charles_Nichols),No,USA,?,?,?,6.9,No
19,2064,Regular,2064,Roger & Me,1989,Comedy,Documentary,Comedy_Documentary,,?,91,Michael_Moore,No,USA,160000,Michael_Moore,No,7.5,No
19,1262,Regular,1262,Great Escape,1963,Adventure,War,Adventure_War,,12,172,John_Sturges,No,USA,4000000,Steve_McQueen,No,8.2,No
19,2139,Bom,2139,Secret of NIMH,1982,Animation,Family,Animation_Family,,Livre,82,Don_Bluth,No,USA,7000000,?,?,7.6,No
19,1265,Bom,1265,Groundhog Day,1993,Comedy,Romance,Comedy_Romance,,Livre,101,Harold_Ramis,No,USA,14600000,Bill_Murray,No,8.0,No
19,1339,Bom,1339,Bram Stoker's Dracula,1992,Horror,Romance,Horror_Romance,,14,128,Francis_Ford_Coppola,Yes,USA,40000000,Gary_Oldman,No,7.5,Yes
19,1193,Bom,1193,One Flew Over the Cuckoo's Nest,1975,Drama,?,Drama_,,14,133,Milos_Forman,Yes,USA,4400000,Jack_Nicholson,Yes,8.7,Yes
19,733,Bom,733,Rock,1996,Action,Adventure,Action_Adventure,,16,136,Michael_Bay,No,USA,75000000,Sean_Connery,Yes,7.4,No
19,3510,Bom,3510,Frequency,2000,Drama,Thriller,Drama_Thriller,,12,118,Gregory_Hoblit,No,USA,31000000,Dennis_Quaid,No,7.4,No
19,2710,Regular,2710,Blair Witch Project,1999,Horror,?,Horror_,,14,81,Daniel_Myrick,No,USA,60000,Heather_Donahue,No,6.4,No
19,1196,Bom,1196,Star Wars: Episode V - The Empire Strikes Back,1980,Drama,Sci-Fi,Drama_Sci-Fi,,Livre,124,Irvin_Kershner,No,USA,18000000,Mark_Hamill,No,8.8,Yes
19,1197,Bom,1197,Princess Bride,1987,Comedy,Romance,Comedy_Romance,,Livre,98,Rob_Reiner,No,USA,16000000,Cary_Elwes,No,8.1,No
19,1198,Bom,1198,Raiders of the Lost Ark,1981,Action,Adventure,Action_Adventure,,Livre,115,Steven_Spielberg,Yes,USA,18000000,Harrison_Ford,No,8.5,Yes
19,2713,Ruim,2713,Lake Placid,1999,Horror,Thriller,Horror_Thriller,,Rated R for violent creature attacks and related gore and for language,82,Steve_Miner,No,USA,35000000,Bridget_Fonda,No,5.6,No
19,2640,Regular,2640,Superman,1978,Sci-Fi,Action,Sci-Fi_Action,,Livre,143,Richard_Donner,No,USA,55000000,Christopher_Reeve,No,7.3,No
19,1911,Regular,1911,Doctor Dolittle,1998,Comedy,?,Comedy_,,Livre,85,Betty_Thomas,No,USA,71500000,Eddie_Murphy,No,5.3,No
19,592,Bom,592,Batman,1989,Drama,Action,Drama_Action,,12,126,Tim_Burton,No,USA,35000000,Michael_Keaton,No,7.6,Yes
19,593,Bom,593,Silence of the Lambs,1991,Drama,Thriller,Drama_Thriller,,14,118,Jonathan_Demme,Yes,USA,19000000,Jodie_Foster,Yes,8.6,Yes
19,594,Regular,594,Snow White and the Seven Dwarfs,1937,Animation,Family,Animation_Family,,Livre,83,William_Cottrell,No,USA,2000000,?,?,7.6,No
19,2716,Bom,2716,Ghostbusters,1984,Horror,Comedy,Horror_Comedy,,Livre,105,Ivan_Reitman,No,USA,30000000,Bill_Murray,No,7.8,No
19,595,Regular,595,Beauty and the Beast,1991,Animation,Family,Animation_Family,,Livre,84,Gary_Trousdale,No,USA,25000000,?,?,8.0,Yes
19,2717,Bom,2717,Ghostbusters II,1989,Horror,Comedy,Horror_Comedy,,Livre,108,Ivan_Reitman,No,USA,37000000,Bill_Murray,No,6.5,No
19,2644,Bom,2644,Dracula,1931,Horror,?,Horror_,,12,75,Tod_Browning,No,USA,355000,Bela_Lugosi,No,7.6,No
19,2571,Bom,2571,Matrix,1999,Sci-Fi,Action,Sci-Fi_Action,,12,136,Lana_Wachowski_(as_The_Wachowski_Brothers),No,USA,63000000,Keanu_Reeves,No,8.7,Yes
19,596,Bom,596,Pinocchio,1940,Animation,Family,Animation_Family,,Livre,88,Norman_Ferguson,No,USA,2600000,?,?,7.5,Yes
19,2719,Regular,2719,Haunting,1999,Horror,Thriller,Horror_Thriller,,Rated PG-13 for intense horror sequences,113,Jan_de_Bont,No,USA,80000000,Liam_Neeson,No,4.9,No
19,2646,Ruim,2646,House of Dracula,1945,Horror,?,Horror_,,10,67,Erle_C._Kenton,No,USA,?,Onslow_Stevens,No,5.8,No
19,2647,Ruim,2647,House of Frankenstein,1944,Horror,?,Horror_,,Livre,71,Erle_C._Kenton,No,USA,?,Boris_Karloff,No,6.3,No
19,2574,Regular,2574,Out-of-Towners,1999,Comedy,?,Comedy_,,Rated PG-13 for some sex and drug-related humor,90,Sam_Weisman,No,USA,75000000,Steve_Martin,No,5.3,No
19,1918,Bom,1918,Lethal Weapon 4,1998,Drama,Action,Drama_Action,,Rated R for violence and language,127,Richard_Donner,No,USA,140000000,Mel_Gibson,No,6.6,No
19,1772,Bom,1772,Blues Brothers 2000,1998,Comedy,Action,Comedy_Action,,Livre,123,John_Landis,No,USA,28000000,Dan_Aykroyd,No,4.8,No
19,2648,Bom,2648,Frankenstein,1931,Horror,?,Horror_,,12,70,James_Whale,No,USA,291000,Colin_Clive,No,7.9,No
19,2649,Ruim,2649,Son of Frankenstein,1939,Horror,?,Horror_,,Livre,99,Rowland_V._Lee,No,USA,?,Boris_Karloff,No,7.2,No
19,165,Bom,165,Die Hard: With a Vengeance,1995,Action,Thriller,Action_Thriller,,14,128,John_McTiernan,No,USA,90000000,Bruce_Willis,No,7.6,No
19,1340,Regular,1340,Bride of Frankenstein,1935,Horror,?,Horror_,,Livre,75,James_Whale,No,USA,397024,Boris_Karloff,No,7.9,No
19,1270,Bom,1270,Back to the Future,1985,Sci-Fi,Comedy,Sci-Fi_Comedy,,Livre,116,Robert_Zemeckis,Yes,USA,19000000,Michael_J._Fox,No,8.5,Yes
19,1345,Regular,1345,Carrie,1976,Horror,?,Horror_,,16,98,Brian_De_Palma,No,USA,1800000,Sissy_Spacek,Yes,7.4,No
19,741,Ruim,741,Ghost in the Shell,1995,Animation,Sci-Fi,Animation_Sci-Fi,,14,83,Mamoru_Oshii,No,Japan,?,?,?,8.0,No
19,3889,Regular,3889,Highlander: Endgame,2000,Action,Adventure,Action_Adventure,,Rated R for bloody violence some strong sexuality and language,87,Douglas_Aarniokoski,No,USA,25000000,Christopher_Lambert,No,4.6,No
19,1275,Bom,1275,Highlander,1986,Action,Adventure,Action_Adventure,,14,116,Russell_Mulcahy,No,UK,16000000,Christopher_Lambert,No,7.2,No
19,2078,Bom,2078,Jungle Book,1967,Animation,Family,Animation_Family,,Livre,78,Wolfgang_Reitherman,No,USA,4000000,?,?,7.6,No
19,1277,Bom,1277,Cyrano de Bergerac,1990,Drama,Romance,Drama_Romance,,?,137,Jean-Paul_Rappeneau,No,France,?,Gerard_Depardieu,No,7.6,Yes
19,1278,Bom,1278,Young Frankenstein,1974,Horror,Comedy,Horror_Comedy,,Livre,106,Mel_Brooks,No,USA,2800000,Gene_Wilder,No,8.0,No
19,2720,Ruim,2720,Inspector Gadget,1999,Family,Adventure,Family_Adventure,,Livre,78,David_Kellogg,No,USA,90000000,Matthew_Broderick,No,4.1,No
19,3527,Bom,3527,Predator,1987,Sci-Fi,Action,Sci-Fi_Action,,16,107,John_McTiernan,No,USA,15000000,Arnold_Schwarzenegger,No,7.8,No
19,2653,Ruim,2653,Son of Dracula,1943,Horror,?,Horror_,,10,80,Robert_Siodmak,No,USA,?,Lon_Chaney_Jr.,No,6.2,No
19,318,Bom,318,Shawshank Redemption,1994,Drama,?,Drama_,,16,142,Frank_Darabont,No,USA,25000000,Tim_Robbins,Yes,9.3,No
19,1350,Bom,1350,Omen,1976,Horror,?,Horror_,,16,111,Richard_Donner,No,UK,2800000,Gregory_Peck,Yes,7.6,Yes
19,2080,Bom,2080,Lady and the Tramp,1955,Animation,Family,Animation_Family,,?,76,Clyde_Geronimi,No,USA,4000000,?,?,7.3,No
19,2081,Regular,2081,Little Mermaid,1989,Animation,Family,Animation_Family,,Livre,83,Ron_Clements,No,USA,40000000,?,?,7.6,Yes
19,1282,Regular,1282,Fantasia,1940,Animation,Family,Animation_Family,,Livre,124,James_Algar_(uncredited),No,USA,2280000,?,?,7.8,No
19,2085,Bom,2085,101 Dalmatians,1961,Animation,Family,Animation_Family,,Livre,79,Clyde_Geronimi,No,USA,4000000,?,?,7.2,No
19,1356,Bom,1356,Star Trek: First Contact,1996,Sci-Fi,Action,Sci-Fi_Action,,Livre,111,Jonathan_Frakes,No,USA,45000000,Patrick_Stewart,No,7.6,No
19,2087,Bom,2087,Peter Pan,1953,Animation,Family,Animation_Family,,Livre,77,Clyde_Geronimi,No,USA,4000000,?,?,7.3,No
19,2089,Regular,2089,Rescuers Down Under,1990,Animation,Family,Animation_Family,,?,77,Hendel_Butoy,No,USA,30000000,?,?,6.9,No
19,3461,Bom,3461,Lord of the Flies,1963,Drama,Thriller,Drama_Thriller,,?,92,Peter_Brook,No,UK,250000,James_Aubrey,No,7.0,No
19,2662,Regular,2662,War of the Worlds,1953,Sci-Fi,Action,Sci-Fi_Action,,?,85,Byron_Haskin,No,USA,2000000,Gene_Barry,No,7.1,Yes
19,1792,Regular,1792,U.S. Marshalls,1998,Action,Thriller,Action_Thriller,,14,131,Stuart_Baird,No,USA,60000000,Tommy_Lee_Jones,Yes,6.5,No
19,2599,Bom,2599,Election,1999,Comedy,?,Comedy_,,Rated R for strong sexuality sex-related dialogue and language and a scene of drug use,103,Alexander_Payne,No,USA,25000000,Matthew_Broderick,No,7.3,No
19,329,Bom,329,Star Trek: Generations,1994,Sci-Fi,Action,Sci-Fi_Action,,Livre,118,David_Carson,No,USA,35000000,Patrick_Stewart,No,6.6,No
19,2160,Ruim,2160,Rosemary's Baby,1968,Horror,Thriller,Horror_Thriller,,14,137,Roman_Polanski,Yes,USA,2300000,Mia_Farrow,No,8.0,Yes
19,1431,Ruim,1431,Beverly Hills Ninja,1997,Comedy,Action,Comedy_Action,,Rated PG-13 for sex related humor martial arts violence and a humerous drug related scene,88,Dennis_Dugan,No,USA,?,Chris_Farley,No,5.5,No
19,1291,Bom,1291,Indiana Jones and the Last Crusade,1989,Action,Adventure,Action_Adventure,,Livre,127,Steven_Spielberg,Yes,USA,48000000,Harrison_Ford,No,8.3,Yes
19,2094,Ruim,2094,Rocketeer,1991,Sci-Fi,Action,Sci-Fi_Action,,?,108,Joe_Johnston,No,USA,35000000,Billy_Campbell,No,6.4,No
19,2096,Regular,2096,Sleeping Beauty,1959,Animation,Family,Animation_Family,,Livre,75,Clyde_Geronimi,No,USA,6000000,?,?,7.3,No
19,3471,Ruim,3471,Close Encounters of the Third Kind,1977,Drama,Sci-Fi,Drama_Sci-Fi,,Livre,132,Steven_Spielberg,Yes,USA,20000000,Richard_Dreyfuss,Yes,7.7,Yes
19,2746,Bom,2746,Little Shop of Horrors,1986,Horror,Comedy,Horror_Comedy,,Rated PG-13 for mature thematic material including comic horror violence substance abuse language and sex references,94,Frank_Oz,No,USA,25000000,Rick_Moranis,No,6.9,No
19,330,Bom,330,Tales from the Hood,1995,Horror,Comedy,Horror_Comedy,,Rated R for graphic brutal violence and strong language,98,Rusty_Cundieff,No,USA,6000000,Clarence_Williams_III,No,6.2,No
19,405,Ruim,405,Highlander III: The Sorcerer,1994,Sci-Fi,Action,Sci-Fi_Action,,Rated PG-13 for strong adventure violence and some sensuality,99,Andrew_Morahan,No,Canada,26000000,Christopher_Lambert,No,4.3,No
19,10,Bom,10,GoldenEye,1995,Action,Adventure,Action_Adventure,,12,130,Martin_Campbell,No,UK,60000000,Pierce_Brosnan,No,7.2,No
19,260,Regular,260,Star Wars: Episode IV - A New Hope,1977,Sci-Fi,Action,Sci-Fi_Action,,10,121,George_Lucas,No,USA,11000000,Mark_Hamill,No,8.7,Yes
19,3114,Bom,3114,Toy Story 2,1999,Animation,Family,Animation_Family,,Livre,92,John_Lasseter,No,USA,90000000,?,?,7.9,No
19,17,Bom,17,Sense and Sensibility,1995,Drama,Romance,Drama_Romance,,Livre,136,Ang_Lee,Yes,USA,16000000,Emma_Thompson,Yes,7.7,Yes
19,1370,Bom,1370,Die Hard 2,1990,Action,Thriller,Action_Thriller,,14,124,Renny_Harlin,No,USA,70000000,Bruce_Willis,No,7.1,No
19,1371,Ruim,1371,Star Trek: The Motion Picture,1979,Sci-Fi,Action,Sci-Fi_Action,,Livre,132,Robert_Wise,Yes,USA,35000000,William_Shatner,No,6.4,No
19,198,Regular,198,Strange Days,1995,Sci-Fi,Action,Sci-Fi_Action,,14,145,Kathryn_Bigelow,Yes,USA,42000000,Ralph_Fiennes,No,7.2,No
19,1372,Bom,1372,Star Trek VI: The Undiscovered Country,1991,Sci-Fi,Action,Sci-Fi_Action,,Livre,113,Nicholas_Meyer,No,USA,30000000,William_Shatner,No,7.2,No
19,1373,Ruim,1373,Star Trek V: The Final Frontier,1989,Sci-Fi,Action,Sci-Fi_Action,,Livre,107,William_Shatner,No,USA,27800000,William_Shatner,No,5.4,No
19,1374,Bom,1374,Star Trek: The Wrath of Khan,1982,Sci-Fi,Action,Sci-Fi_Action,,Livre,113,Nicholas_Meyer,No,USA,11200000,William_Shatner,No,7.7,No
19,1375,Regular,1375,Star Trek III: The Search for Spock,1984,Sci-Fi,Action,Sci-Fi_Action,,Livre,105,Leonard_Nimoy,No,USA,17000000,William_Shatner,No,6.6,No
19,842,Ruim,842,Tales from the Crypt Presents: Bordello of Blood,1996,Horror,?,Horror_,,Rated R for horror violence and gore sexuality nudity and strong language,87,Gilbert_Adler,No,USA,13000000,Dennis_Miller,No,5.3,No
19,1376,Regular,1376,Star Trek IV: The Voyage Home,1986,Sci-Fi,Action,Sci-Fi_Action,,Livre,119,Leonard_Nimoy,No,USA,25000000,William_Shatner,No,7.3,No
19,3623,Ruim,3623,Mission: Impossible 2,2000,Action,Thriller,Action_Thriller,,14,123,John_Woo,No,USA,125000000,Tom_Cruise,No,6.1,No
19,919,Bom,919,Wizard of Oz,1939,Family,Adventure,Family_Adventure,,Livre,102,Victor_Fleming,Yes,USA,2800000,Judy_Garland,Yes,8.1,Yes
19,3624,Bom,3624,Shanghai Noon,2000,Action,?,Action_,,12,110,Tom_Dey,No,USA,55000000,Jackie_Chan,No,6.6,No
19,3552,Regular,3552,Caddyshack,1980,Comedy,?,Comedy_,,?,98,Harold_Ramis,No,USA,6000000,Chevy_Chase,No,7.3,No
19,2683,Bom,2683,Austin Powers: The Spy Who Shagged Me,1999,Comedy,?,Comedy_,,Rated PG-13 for sexual innuendo and crude humor,95,Jay_Roach,No,USA,33000000,Mike_Myers,No,6.6,No
19,2687,Bom,2687,Tarzan,1999,Animation,Family,Animation_Family,,Livre,88,Chris_Buck,No,USA,130000000,?,?,7.2,Yes
19,2321,Bom,2321,Pleasantville,1998,Comedy,?,Comedy_,,Rated PG-13 for some thematic elements emphasizing sexuality and for language,124,Gary_Ross,No,USA,40000000,Tobey_Maguire,No,7.5,No
19,2324,Bom,2324,Life Is Beautiful,1997,Drama,Comedy,Drama_Comedy,,Livre,116,Roberto_Benigni,No,Italy,20000000,Roberto_Benigni,Yes,8.6,Yes
19,1527,Regular,1527,Fifth Element,1997,Sci-Fi,Action,Sci-Fi_Action,,Livre,126,Luc_Besson,No,France,93000000,Bruce_Willis,No,7.7,No
19,3701,Regular,3701,Alien Nation,1988,Drama,Sci-Fi,Drama_Sci-Fi,,?,91,Graham_Baker,No,USA,16000000,James_Caan,No,6.3,No
19,1387,Bom,1387,Jaws,1975,Horror,Action,Horror_Action,,14,124,Steven_Spielberg,Yes,USA,8000000,Roy_Scheider,No,8.0,Yes
19,3633,Bom,3633,On Her Majesty's Secret Service,1969,Action,?,Action_,,12,142,Peter_R._Hunt_(as_Peter_Hunt),No,UK,7000000,George_Lazenby,No,6.8,No
19,3635,Bom,3635,Spy Who Loved Me,1977,Action,?,Action_,,12,125,Lewis_Gilbert,No,UK,14000000,Roger_Moore,No,7.1,No
19,858,Bom,858,Godfather,1972,Drama,Action,Drama_Action,,14,175,Francis_Ford_Coppola,Yes,USA,6000000,Marlon_Brando,Yes,9.2,Yes
19,785,Bom,785,Kingpin,1996,Comedy,?,Comedy_,,Rated PG-13 for crude sex-related humor and a drug scene,113,Bobby_Farrelly,No,USA,27000000,Woody_Harrelson,No,6.9,No
19,2761,Ruim,2761,Iron Giant,1999,Animation,Family,Animation_Family,,Rated PG for fantasy action violence language some thematic material and smoking,86,Brad_Bird,No,USA,70000000,?,?,8.0,No
19,1022,Regular,1022,Cinderella,1950,Animation,Family,Animation_Family,,Livre,74,Clyde_Geronimi,No,USA,2900000,?,?,7.3,No
19,2762,Bom,2762,Sixth Sense,1999,Thriller,?,Thriller_,,12,107,M._Night_Shyamalan,No,USA,40000000,Bruce_Willis,No,8.1,No
19,3638,Bom,3638,Moonraker,1979,Sci-Fi,Action,Sci-Fi_Action,,12,126,Lewis_Gilbert,No,UK,34000000,Roger_Moore,No,6.3,No
19,2836,Bom,2836,Outside Providence,1999,Comedy,?,Comedy_,,Rated R for pervasive teen drug use and strong language including sexual references,96,Michael_Corrente,No,USA,7000000,Shawn_Hatosy,No,6.4,No
19,1961,Bom,1961,Rain Man,1988,Drama,?,Drama_,,Livre,133,Barry_Levinson,Yes,USA,25000000,Dustin_Hoffman,Yes,8.0,Yes
19,3639,Bom,3639,Man with the Golden Gun,1974,Action,?,Action_,,12,125,Guy_Hamilton,No,UK,13000000,Roger_Moore,No,6.8,No
19,1025,Regular,1025,Sword in the Stone,1963,Animation,Family,Animation_Family,,?,79,Wolfgang_Reitherman,No,USA,?,?,?,7.2,No
19,2692,Bom,2692,Run Lola Run,1998,Action,Crime,Action_Crime,,12,81,Tom_Tykwer,No,Germany,?,Franka_Potente,No,7.8,No
19,420,Bom,420,Beverly Hills Cop III,1994,Comedy,Action,Comedy_Action,,12,104,John_Landis,No,USA,55000000,Eddie_Murphy,No,5.5,No
19,2694,Bom,2694,Big Daddy,1999,Comedy,?,Comedy_,,Livre,93,Dennis_Dugan,No,USA,34200000,Adam_Sandler,No,6.4,No
19,1029,Bom,1029,Dumbo,1941,Animation,Family,Animation_Family,,Livre,64,Samuel_Armstrong_(as_Sam_Armstrong),No,USA,950000,?,?,7.3,Yes
19,2699,Ruim,2699,Arachnophobia,1990,Sci-Fi,Action,Sci-Fi_Action,,?,103,Frank_Marshall,No,USA,31000000,Jeff_Daniels,No,6.4,No
19,32,Bom,32,Twelve Monkeys,1995,Drama,Sci-Fi,Drama_Sci-Fi,,14,129,Terry_Gilliam,No,USA,29000001,Bruce_Willis,No,8.0,No
19,356,Bom,356,Forrest Gump,1994,Comedy,Romance,Comedy_Romance,,14,142,Robert_Zemeckis,Yes,USA,55000000,Tom_Hanks,Yes,8.8,Yes
19,34,Regular,34,Babe,1995,Family,Comedy,Family_Comedy,,Livre,91,Chris_Noonan,No,Australia,30000000,James_Cromwell,No,6.8,Yes
19,3208,Regular,3208,Loaded Weapon 1,1993,Comedy,Action,Comedy_Action,,Rated PG-13 for ribald humor and drug references,84,Gene_Quintano,No,USA,8200000,Emilio_Estevez,No,6.1,No
19,2336,Ruim,2336,Elizabeth,1998,Drama,?,Drama_,,16,124,Shekhar_Kapur,No,UK,30000000,Cate_Blanchett,Yes,7.5,Yes
19,1608,Regular,1608,Air Force One,1997,Action,Thriller,Action_Thriller,,14,124,Wolfgang_Petersen,No,USA,85000000,Harrison_Ford,No,6.4,No
19,2338,Ruim,2338,I Still Know What You Did Last Summer,1998,Horror,Thriller,Horror_Thriller,,18,100,Danny_Cannon,No,USA,24000000,Jennifer_Love_Hewitt,No,4.6,No
19,2195,Regular,2195,Dirty Work,1998,Comedy,?,Comedy_,,Rated PG-13 for crude sexual humor and language,82,Bob_Saget,No,Canada,13000000,Norm_MacDonald,No,6.4,No
19,2841,Bom,2841,Stir of Echoes,1999,Thriller,?,Thriller_,,14,99,David_Koepp,No,USA,12000000,Kevin_Bacon,No,7.0,No
19,3717,Bom,3717,Gone in 60 Seconds,2000,Action,Crime,Action_Crime,,14,118,Dominic_Sena,No,USA,90000000,Nicolas_Cage,Yes,6.5,No
19,2770,Regular,2770,Bowfinger,1999,Comedy,?,Comedy_,,Rated PG-13 for sex-related material and language,97,Frank_Oz,No,USA,55000000,Steve_Martin,No,6.4,No
19,2918,Bom,2918,Ferris Bueller's Day Off,1986,Comedy,?,Comedy_,,Livre,103,John_Hughes,No,USA,6000000,Matthew_Broderick,No,7.8,No
19,1036,Bom,1036,Die Hard,1988,Action,Thriller,Action_Thriller,,14,131,John_McTiernan,No,USA,28000000,Bruce_Willis,No,8.2,No
19,1974,Regular,1974,Lost Weekend,1945,Drama,?,Drama_,,18,95,Sean_S._Cunningham,No,USA,550000,Betsy_Palmer,No,6.5,No
19,1974,Regular,1974,Lost Weekend,1945,Drama,?,Drama_,,?,101,Billy_Wilder,Yes,USA,1250000,Ray_Milland,Yes,8.0,Yes
19,1974,Regular,1974,Friday the 13th,1980,Horror,?,Horror_,,18,95,Sean_S._Cunningham,No,USA,550000,Betsy_Palmer,No,6.5,No
19,1974,Regular,1974,Friday the 13th,1980,Horror,?,Horror_,,?,101,Billy_Wilder,Yes,USA,1250000,Ray_Milland,Yes,8.0,Yes
19,3213,Regular,3213,Batman: Mask of the Phantasm,1993,Animation,Family,Animation_Family,,Livre,76,Eric_Radomski,No,USA,6000000,?,?,7.9,No
19,364,Regular,364,Lion King,1994,Animation,Family,Animation_Family,,Livre,88,Roger_Allers,No,USA,45000000,?,?,8.5,Yes
19,1610,Ruim,1610,Hunt for Red October,1990,Action,Thriller,Action_Thriller,,12,135,John_McTiernan,No,USA,30000000,Sean_Connery,Yes,7.6,Yes
19,2414,Regular,2414,Young Sherlock Holmes,1985,Action,Adventure,Action_Adventure,,12,109,Barry_Levinson,Yes,USA,18000000,Nicholas_Rowe,No,6.8,No
19,368,Ruim,368,Maverick,1994,Comedy,Action,Comedy_Action,,Rated PG for mild sensuality language and some western action,127,Richard_Donner,No,USA,75000000,Mel_Gibson,No,7.0,No
19,47,Bom,47,Seven,1995,Thriller,Crime,Thriller_Crime,,14,127,David_Fincher,No,USA,33000000,Morgan_Freeman,Yes,8.6,No
19,940,Bom,940,Adventures of Robin Hood,1938,Action,Adventure,Action_Adventure,,10,102,Michael_Curtiz,Yes,USA,1900000,Errol_Flynn,No,8.0,Yes
19,879,Ruim,879,Relic,1997,Horror,?,Horror_,,Rated R for monster violence and gore and for language,110,Peter_Hyams,No,UK,40000000,Penelope_Ann_Miller,No,5.7,No
19,2782,Ruim,2782,Pit and the Pendulum,1961,Horror,?,Horror_,,14,80,Roger_Corman,No,USA,200000,Vincent_Price,No,7.1,No
19,1982,Bom,1982,Halloween,1978,Horror,?,Horror_,,16,91,John_Carpenter,No,USA,300000,Donald_Pleasence,No,7.9,No
19,2858,Bom,2858,American Beauty,1999,Drama,Comedy,Drama_Comedy,,14,122,Sam_Mendes,Yes,USA,15000000,Kevin_Spacey,Yes,8.4,Yes
19,2789,Regular,2789,Damien: Omen II,1978,Horror,?,Horror_,,?,107,Don_Taylor,No,USA,6800000,William_Holden,Yes,6.3,No
19,2423,Bom,2423,Christmas Vacation,1989,Comedy,?,Comedy_,,?,97,Jeremiah_S._Chechik_(as_Jeremiah_Chechik),No,USA,27000000,Chevy_Chase,No,7.6,No
19,3081,Bom,3081,Sleepy Hollow,1999,Horror,Romance,Horror_Romance,,18,105,Tim_Burton,No,USA,100000000,Johnny_Depp,No,7.4,Yes
19,377,Bom,377,Speed,1994,Action,Romance,Action_Romance,,14,116,Jan_de_Bont,No,USA,30000000,Keanu_Reeves,No,7.2,Yes
19,3082,Bom,3082,World Is Not Enough,1999,Action,Thriller,Action_Thriller,,12,128,Michael_Apted,No,UK,135000000,Pierce_Brosnan,No,6.4,No
19,2353,Regular,2353,Enemy of the State,1998,Action,Thriller,Action_Thriller,,14,132,Tony_Scott,No,USA,90000000,Will_Smith,No,7.3,No
19,1552,Regular,1552,Con Air,1997,Action,Adventure,Action_Adventure,,16,115,Simon_West,No,USA,75000000,Nicolas_Cage,Yes,6.8,No
19,2428,Ruim,2428,Faculty,1998,Horror,Sci-Fi,Horror_Sci-Fi,,14,104,Robert_Rodriguez,No,USA,15000000,Jordana_Brewster,No,6.4,No
19,2355,Bom,2355,Bug's Life,1998,Animation,Family,Animation_Family,,Livre,95,John_Lasseter,No,USA,120000000,?,?,7.2,No
19,2860,Bom,2860,Blue Streak,1999,Comedy,?,Comedy_,,Rated PG-13 for action violence continuous language and some crude humor,93,Les_Mayfield,No,USA,65000000,Martin_Lawrence,No,6.3,No
